站号,站名,观测时间,气温4次平均,最高气温,最低气温,20-20降水量,本站气压4次平均,相对湿度4次平均,最小相对湿度,10分钟风速4次平均,日最大风风速,日照时数合计
53798,邢台,2015-11-04,12.6,16.9,7.8,0.0,999.8,64,49,2.5,7.2,0.0
53698,石家庄,2015-11-05,11.0,13.9,7.8,1.6,1014.2,73,62,1.7,6.0,0.0
53798,邢台,2015-11-05,11.6,15.4,7.2,2.6,1003.4,74,57,5.9,10.3,0.0
53698,石家庄,2015-11-06,1.9,7.9,0.3,21.7,1017.4,95,68,1.7,5.0,0.0
53798,邢台,2015-11-06,2.0,7.2,1.1,20.7,1005.7,95,88,8.6,11.8,0.0
53698,石家庄,2015-11-07,5.0,8.4,1.9,3.8,1014.8,82,67,1.3,2.9,0.0
53798,邢台,2015-11-07,4.4,7.4,1.7,12.0,1004.2,85,70,3.9,8.8,0.0
53698,石家庄,2015-11-08,6.1,8.3,4.3,0.2,1013.0,81,73,1.5,2.7,0.0
53798,邢台,2015-11-08,5.3,7.1,3.6,5.0,1003.3,91,79,1.3,2.8,0.0
53698,石家庄,2015-11-09,7.0,8.5,4.5,0.0,1014.5,85,77,1.3,3.7,0.0
53798,邢台,2015-11-09,6.7,8.4,5.1,0.0,1004.8,88,80,1.6,3.3,0.0
53698,石家庄,2015-11-10,6.7,8.2,6.2,0.0,1016.1,93,77,1.8,2.6,0.0
53798,邢台,2015-11-10,6.2,7.4,5.7,0.3,1006.3,98,86,2.1,3.9,0.0
53698,石家庄,2015-11-11,7.3,8.2,6.7,0.0,1017.7,90,85,1.0,3.2,0.0
53798,邢台,2015-11-11,6.5,7.3,6.0,0.2,1007.9,98,92,1.5,3.7,0.0
53698,石家庄,2015-11-12,8.3,10.2,7.1,0.0,1017.0,84,67,1.2,3.2,0.0
53798,邢台,2015-11-12,8.0,10.8,6.3,0.0,1007.0,85,65,1.2,3.8,0.0
53698,石家庄,2015-11-13,8.3,9.8,7.1,0.0,1009.9,88,78,0.9,2.0,0.0
53798,邢台,2015-11-13,8.6,10.4,7.1,0.0,1000.0,86,74,1.0,2.8,0.0
53698,石家庄,2015-11-14,9.1,11.0,7.8,0.0,1004.0,88,76,1.0,2.5,0.0
53798,邢台,2015-11-14,9.9,13.0,7.9,0.0,994.0,85,72,2.5,5.5,0.0
53698,石家庄,2015-11-15,9.5,11.0,8.6,0.7,1007.4,89,75,1.1,2.2,0.0
53798,邢台,2015-11-15,8.9,10.1,8.4,3.3,997.0,93,84,4.1,5.8,0.0
53698,石家庄,2015-11-16,7.2,9.4,5.5,3.6,1008.6,89,76,1.9,4.2,0.0
53798,邢台,2015-11-16,6.9,8.5,5.7,3.4,998.4,95,90,4.1,8.6,0.0
53698,石家庄,2015-11-17,7.1,7.6,6.4,0.0,1012.7,89,84,1.2,3.8,0.0
53798,邢台,2015-11-17,6.0,7.1,5.3,0.0,1002.5,95,89,2.7,6.2,0.0
53698,石家庄,2015-11-18,5.3,6.4,4.1,5.3,1014.7,88,79,2.3,3.5,0.0
53798,邢台,2015-11-18,4.7,6.3,3.3,7.1,1004.8,90,79,2.1,5.4,0.0
53698,石家庄,2015-11-19,5.6,5.9,5.3,0.3,1012.0,92,81,1.1,3.4,0.0
53798,邢台,2015-11-19,5.4,6.2,4.9,0.0,1002.0,93,86,1.7,5.3,0.0
53698,石家庄,2015-11-20,5.0,6.2,3.4,0.9,1013.1,95,91,2.0,3.0,0.0
53798,邢台,2015-11-20,5.7,6.4,5.0,1.5,1002.8,100,94,2.0,3.7,0.0
53698,石家庄,2015-11-21,1.7,3.4,0.5,1.1,1017.8,97,95,1.9,3.7,0.0
53798,邢台,2015-11-21,2.4,6.3,0.8,3.2,1006.5,100,100,5.4,9.7,0.0
53698,石家庄,2015-11-22,-0.4,0.6,-1.2,5.5,1022.3,96,94,1.3,2.8,0.0
53798,邢台,2015-11-22,-0.8,0.8,-2.5,5.2,1010.7,98,96,7.5,10.7,0.0
53698,石家庄,2015-11-23,-2.0,-0.8,-2.8,0.0,1024.5,89,78,1.2,3.0,0.0
53798,邢台,2015-11-23,-2.4,-1.4,-2.9,0.0,1013.6,96,89,5.0,8.1,0.0
53698,石家庄,2015-11-24,-3.5,-1.4,-4.8,4.3,1026.1,84,68,1.4,2.9,0.0
53798,邢台,2015-11-24,-4.6,-2.4,-5.9,3.3,1015.6,90,70,2.9,5.9,0.0
53698,石家庄,2015-11-25,-3.6,0.3,-5.0,3.8,1017.9,82,67,1.2,2.7,0.0
53798,邢台,2015-11-25,-5.5,-2.2,-7.5,4.7,1007.8,93,77,1.6,5.3,0.0
53698,石家庄,2015-11-26,-5.8,-0.7,-9.4,0.0,1019.4,66,34,1.8,4.1,8.7
53798,邢台,2015-11-26,-6.5,-1.6,-9.9,0.0,1009.5,71,39,3.3,4.6,6.0
53698,石家庄,2015-11-27,-4.0,-0.2,-6.6,0.0,1012.8,79,55,1.2,2.3,0.0
53798,邢台,2015-11-27,-4.9,-1.2,-8.7,0.0,1002.6,86,68,1.7,6.9,2.1
53698,石家庄,2015-11-28,-3.0,0.3,-5.5,0.0,1015.8,81,60,0.7,1.9,0.0
53798,邢台,2015-11-28,-3.9,-0.3,-6.4,0.0,1005.4,85,67,2.1,3.2,0.0
53698,石家庄,2015-11-29,-1.8,2.1,-4.8,0.0,1014.3,78,59,1.5,2.5,0.0
53798,邢台,2015-11-29,-1.9,2.3,-4.7,0.0,1004.0,84,64,2.2,3.2,0.0
53698,石家庄,2015-11-30,-1.6,2.3,-3.1,0.0,1012.2,89,66,1.1,3.3,0.0
53798,邢台,2015-11-30,-2.3,-0.6,-5.1,0.0,1002.2,96,86,1.6,4.3,0.0
53698,石家庄,2015-12-01,-1.2,-0.2,-2.1,0.0,1007.3,91,85,1.0,2.7,0.0
53798,邢台,2015-12-01,-0.6,1.3,-1.8,0.0,997.2,97,92,2.5,5.4,0.0
53698,石家庄,2015-12-02,3.9,6.7,-3.1,0.0,1010.8,42,22,3.6,7.7,8.3
53798,邢台,2015-12-02,5.8,7.4,-1.5,0.0,1001.0,27,20,8.0,13.2,8.5
53698,石家庄,2015-12-03,3.0,7.5,0.1,0.0,1013.2,31,21,3.4,7.1,8.3
53798,邢台,2015-12-03,3.2,8.1,0.6,0.0,1003.4,32,18,3.6,11.5,8.5
53698,石家庄,2015-12-04,3.6,10.4,-2.3,0.0,1015.0,35,17,2.3,5.0,8.1
53798,邢台,2015-12-04,2.3,8.1,-3.7,0.0,1005.3,41,21,2.7,5.1,8.0
53698,石家庄,2015-12-05,3.7,8.6,1.1,0.0,1016.4,41,25,2.0,3.4,8.3
53798,邢台,2015-12-05,1.9,8.4,-1.2,0.0,1006.3,49,21,3.8,5.6,7.3
53698,石家庄,2015-12-06,2.2,6.0,-3.0,0.0,1016.5,57,42,1.3,2.7,5.0
53798,邢台,2015-12-06,1.3,6.3,-2.3,0.0,1006.2,66,44,3.2,4.3,7.2
53698,石家庄,2015-12-07,1.4,4.7,-0.5,0.0,1019.5,74,59,1.2,2.5,0.0
53798,邢台,2015-12-07,1.8,4.7,-1.2,0.0,1009.1,75,62,3.4,5.5,0.0
53698,石家庄,2015-12-08,1.0,2.6,-0.8,0.0,1017.5,79,70,1.2,2.1,0.0
53798,邢台,2015-12-08,2.3,4.1,0.4,0.0,1007.1,82,77,1.4,2.8,0.0
53698,石家庄,2015-12-09,1.4,4.0,-0.4,0.0,1012.6,84,71,0.9,1.7,0.0
53798,邢台,2015-12-09,2.2,4.4,1.2,0.0,1002.1,85,74,2.0,4.1,0.0
53698,石家庄,2015-12-10,1.8,7.6,-2.1,0.0,1012.8,85,66,1.0,2.5,0.0
53798,邢台,2015-12-10,2.5,7.3,-0.5,0.0,1002.6,81,45,2.5,5.0,0.0
53698,石家庄,2015-12-11,1.4,5.3,-2.8,0.0,1016.2,72,44,1.6,3.1,1.8
53798,邢台,2015-12-11,1.1,5.1,-1.7,0.0,1006.0,68,45,3.1,5.2,4.0
53698,石家庄,2015-12-12,1.5,5.0,-0.6,0.0,1013.5,75,47,1.2,3.1,0.0
53798,邢台,2015-12-12,0.9,4.8,-2.0,0.0,1003.4,72,43,2.0,3.6,6.1
53698,石家庄,2015-12-13,1.6,4.5,-1.4,0.0,1014.1,78,56,0.6,1.6,0.0
53798,邢台,2015-12-13,1.4,4.4,-1.3,0.0,1003.9,68,48,2.2,3.8,0.0
53698,石家庄,2015-12-14,4.2,9.7,0.0,1.2,1011.7,61,21,2.1,6.0,7.5
53798,邢台,2015-12-14,3.3,10.1,-1.6,0.8,1001.8,68,21,3.4,8.5,8.4
53698,石家庄,2015-12-15,2.9,5.9,1.3,0.0,1015.4,31,20,3.7,6.2,8.5
53798,邢台,2015-12-15,3.5,7.0,0.3,0.0,1005.3,26,13,5.8,10.8,8.2
53698,石家庄,2015-12-16,0.5,4.3,-1.7,0.0,1020.4,30,15,2.9,6.0,8.2
53798,邢台,2015-12-16,0.3,4.6,-2.0,0.0,1010.0,25,12,4.7,10.0,8.6
53698,石家庄,2015-12-17,0.6,6.1,-5.0,0.0,1020.0,34,21,1.9,4.5,8.0
53798,邢台,2015-12-17,-0.7,6.1,-6.2,0.0,1010.4,37,16,3.5,8.0,8.4
53698,石家庄,2015-12-18,1.6,8.7,-3.3,0.0,1020.3,41,19,1.6,4.8,7.7
53798,邢台,2015-12-18,1.0,7.1,-2.6,0.0,1010.1,41,21,3.5,5.3,7.1
53698,石家庄,2015-12-19,1.1,5.1,-2.6,0.0,1021.9,53,34,1.4,2.5,1.8
53798,邢台,2015-12-19,1.1,5.4,-2.2,0.0,1011.7,49,32,2.6,4.3,2.2
53698,石家庄,2015-12-20,-0.4,3.8,-3.0,0.0,1013.5,71,49,0.6,1.7,0.0
53798,邢台,2015-12-20,0.9,5.3,-2.5,0.0,1003.3,58,42,2.5,3.4,4.4
53698,石家庄,2015-12-21,0.4,6.2,-4.7,0.0,1014.1,71,47,1.2,2.5,0.0
53798,邢台,2015-12-21,0.9,5.7,-2.6,0.0,1003.8,65,49,2.4,4.8,1.8
53698,石家庄,2015-12-22,0.5,2.3,-1.4,0.0,1014.6,76,64,0.8,1.9,0.0
53798,邢台,2015-12-22,1.5,2.5,0.5,0.0,1004.4,74,66,1.4,3.1,0.0
53698,石家庄,2015-12-23,-1.3,3.3,-4.2,0.0,1013.9,84,64,0.8,2.6,0.0
53798,邢台,2015-12-23,-0.6,2.8,-2.6,0.0,1003.7,86,71,2.2,3.7,0.0
53698,石家庄,2015-12-24,0.3,4.9,-2.3,0.0,1014.3,75,48,1.1,3.5,0.0
53798,邢台,2015-12-24,0.0,4.7,-3.2,0.0,1004.2,84,56,2.1,4.2,0.0
53698,石家庄,2015-12-25,1.2,5.0,-5.3,0.0,1006.7,68,31,1.7,4.6,7.6
53798,邢台,2015-12-25,4.1,13.5,-4.7,0.0,997.4,48,15,2.9,7.6,8.2
53698,石家庄,2015-12-26,-1.8,2.9,-3.6,0.0,1010.2,88,61,1.7,5.1,3.5
53798,邢台,2015-12-26,3.9,10.1,-1.6,0.0,999.3,49,20,5.0,9.6,3.7
53698,石家庄,2015-12-27,-2.0,-0.6,-3.1,0.0,1024.9,68,57,2.4,4.2,2.7
53798,邢台,2015-12-27,-2.2,0.3,-3.9,0.0,1014.7,68,55,2.7,7.8,5.5
53698,石家庄,2015-12-28,-1.0,5.6,-6.2,0.0,1022.1,71,48,1.0,4.0,6.4
53798,邢台,2015-12-28,-0.3,5.7,-5.4,0.0,1012.3,63,45,3.4,5.8,6.7
53698,石家庄,2015-12-29,-1.0,4.3,-4.4,0.0,1015.8,78,59,0.7,2.2,0.0
53798,邢台,2015-12-29,1.6,6.8,-2.7,0.0,1005.2,66,48,2.9,5.4,6.4
53698,石家庄,2015-12-30,1.3,10.3,-4.0,0.0,1017.9,55,16,1.3,3.0,8.3
53798,邢台,2015-12-30,3.7,10.3,-1.8,0.0,1007.9,46,19,1.8,4.5,7.1
53698,石家庄,2015-12-31,0.6,6.6,-4.8,0.0,1019.4,52,30,1.4,3.0,6.2
53798,邢台,2015-12-31,3.1,8.5,-1.4,0.0,1009.1,48,33,4.1,8.2,0.0
53698,石家庄,2016-01-01,0.0,5.9,-4.1,0.0,1010.8,68,46,1.0,3.0,0.0
53798,邢台,2016-01-01,2.4,7.2,-1.1,0.0,1000.9,62,45,2.2,4.4,4.2
53698,石家庄,2016-01-02,-0.8,4.6,-4.4,0.0,1007.1,78,57,0.9,1.7,0.0
53798,邢台,2016-01-02,2.1,8.7,-2.4,0.0,996.9,70,51,2.6,3.8,3.7
53698,石家庄,2016-01-03,-1.1,1.4,-3.9,0.0,1009.4,87,74,1.3,3.2,0.0
53798,邢台,2016-01-03,0.6,5.4,-1.8,0.0,998.9,82,57,3.2,4.5,0.0
53698,石家庄,2016-01-04,0.2,3.2,-1.4,0.0,1016.4,70,42,1.6,3.0,0.0
53798,邢台,2016-01-04,0.2,3.2,-1.7,0.0,1005.6,77,48,4.7,6.8,0.0
53698,石家庄,2016-01-05,0.1,2.9,-1.7,0.0,1016.8,44,30,1.7,4.4,5.5
53798,邢台,2016-01-05,-0.4,2.6,-2.8,0.0,1006.9,49,26,2.6,4.9,0.0
53698,石家庄,2016-01-06,-1.4,4.3,-5.6,0.0,1017.3,55,22,1.6,4.1,6.8
53798,邢台,2016-01-06,-0.2,3.6,-3.7,0.0,1007.2,54,32,2.3,4.5,6.0
53698,石家庄,2016-01-07,-2.6,1.3,-5.7,0.0,1018.8,50,34,1.9,4.2,7.0
53798,邢台,2016-01-07,-3.4,-0.3,-5.9,0.0,1008.5,60,41,2.2,4.8,0.0
53698,石家庄,2016-01-08,-1.1,4.3,-5.2,0.0,1014.8,38,18,2.0,3.8,8.0
53798,邢台,2016-01-08,-1.8,4.1,-6.2,0.0,1004.7,51,24,2.9,5.6,5.9
53698,石家庄,2016-01-09,-0.7,5.8,-7.1,0.0,1012.1,46,25,1.7,3.7,6.5
53798,邢台,2016-01-09,-2.6,3.6,-6.3,0.0,1002.0,65,41,3.0,5.3,3.9
53698,石家庄,2016-01-10,-1.9,2.5,-5.8,0.0,1016.1,60,33,1.3,3.7,0.0
53798,邢台,2016-01-10,-2.3,2.6,-8.6,0.0,1005.2,73,45,3.7,7.9,0.0
53698,石家庄,2016-01-11,-3.1,-0.3,-4.5,0.0,1022.3,59,30,1.4,3.7,0.0
53798,邢台,2016-01-11,-3.3,-0.5,-5.2,0.0,1011.8,62,28,2.8,9.4,4.3
53698,石家庄,2016-01-12,-4.6,1.4,-8.9,0.0,1019.5,55,27,0.8,3.0,6.9
53798,邢台,2016-01-12,-4.5,-0.6,-7.5,0.0,1009.5,47,35,2.8,4.8,0.0
53698,石家庄,2016-01-13,1.0,8.3,-6.4,0.0,1011.7,20,9,3.0,5.6,8.0
53798,邢台,2016-01-13,-0.1,6.5,-6.4,0.0,1001.8,22,10,3.0,5.8,8.0
53698,石家庄,2016-01-14,3.0,8.0,-2.0,0.0,1008.2,13,8,3.3,5.5,8.4
53798,邢台,2016-01-14,1.4,7.6,-1.8,0.0,998.4,14,7,2.8,6.8,8.3
53698,石家庄,2016-01-15,0.1,6.8,-5.4,0.0,1004.4,30,13,1.0,3.2,6.3
53798,邢台,2016-01-15,1.9,7.5,-3.0,0.0,994.4,20,12,3.7,5.7,7.3
53698,石家庄,2016-01-16,-2.2,-0.2,-4.3,0.0,1008.3,59,31,1.6,3.4,0.0
53798,邢台,2016-01-16,-2.2,2.8,-5.4,0.0,997.3,54,22,3.2,6.4,0.0
53698,石家庄,2016-01-17,-2.7,-0.1,-4.9,0.0,1012.3,71,61,1.5,3.6,0.0
53798,邢台,2016-01-17,-3.0,-2.0,-4.2,0.0,1001.9,77,72,3.0,6.1,0.0
53698,石家庄,2016-01-18,-4.2,2.5,-9.1,0.0,1013.6,45,10,1.6,5.7,8.4
53798,邢台,2016-01-18,-5.1,-0.2,-9.5,0.0,1003.4,59,34,1.9,4.7,7.5
53698,石家庄,2016-01-19,-5.4,0.7,-10.7,0.0,1017.5,40,20,1.6,3.3,5.5
53798,邢台,2016-01-19,-5.0,0.9,-9.4,0.0,1007.1,43,28,3.4,5.7,5.6
53698,石家庄,2016-01-20,-3.5,-0.5,-6.0,0.0,1020.4,39,29,1.4,3.2,0.0
53798,邢台,2016-01-20,-2.9,0.7,-5.7,0.0,1009.8,45,35,1.5,3.2,0.0
53698,石家庄,2016-01-21,-4.8,-1.2,-8.6,0.0,1019.2,53,37,1.1,3.1,0.0
53798,邢台,2016-01-21,-4.3,-0.7,-7.7,0.0,1008.3,54,33,2.4,5.0,0.0
53698,石家庄,2016-01-22,-6.3,-3.4,-9.5,5.2,1027.8,62,20,2.9,5.8,4.1
53798,邢台,2016-01-22,-6.7,-3.8,-10.2,0.5,1016.8,82,57,4.6,9.6,0.0
53698,石家庄,2016-01-23,-9.4,-7.3,-14.5,0.0,1030.3,26,21,4.2,7.1,7.0
53798,邢台,2016-01-23,-10.0,-6.6,-13.4,0.0,1019.7,34,14,3.3,13.4,6.2
53698,石家庄,2016-01-24,-7.1,0.1,-11.5,0.0,1028.4,27,21,3.7,6.7,9.0
53798,邢台,2016-01-24,-7.3,1.1,-12.6,0.0,1017.7,21,12,4.8,11.8,8.1
53698,石家庄,2016-01-25,-1.0,5.8,-5.5,0.0,1018.2,23,14,3.5,5.9,8.6
53798,邢台,2016-01-25,-0.6,5.4,-5.5,0.0,1008.1,16,9,3.5,7.1,8.9
53698,石家庄,2016-01-26,0.0,4.3,-2.9,0.0,1015.2,19,12,3.2,4.9,8.5
53798,邢台,2016-01-26,-0.6,4.0,-4.0,0.0,1005.2,16,10,3.8,7.1,8.3
53698,石家庄,2016-01-27,-2.7,3.1,-7.7,0.0,1014.1,37,19,1.0,3.6,7.4
53798,邢台,2016-01-27,-1.9,4.6,-7.6,0.0,1003.5,26,16,3.3,5.0,7.2
53698,石家庄,2016-01-28,-0.1,4.0,-3.6,0.0,1015.9,36,22,1.8,3.0,0.0
53798,邢台,2016-01-28,1.0,4.3,-2.2,0.0,1004.9,27,20,4.4,6.8,2.3
53698,石家庄,2016-01-29,-3.8,-1.1,-5.7,0.4,1021.3,74,41,1.2,3.1,0.0
53798,邢台,2016-01-29,-3.3,1.1,-6.0,0.0,1010.2,71,29,4.7,8.5,0.0
53698,石家庄,2016-01-30,-5.3,-3.8,-6.7,0.4,1022.5,81,69,0.9,3.2,0.0
53798,邢台,2016-01-30,-5.3,-3.8,-6.5,0.2,1011.8,77,59,2.8,5.2,0.0
53698,石家庄,2016-01-31,-4.6,1.2,-9.3,0.0,1024.7,60,26,0.8,3.2,6.0
53798,邢台,2016-01-31,-4.0,0.6,-7.4,0.0,1014.4,64,35,2.1,3.4,0.0
53698,石家庄,2016-02-01,-1.1,6.6,-7.8,0.0,1023.2,40,16,1.2,3.8,8.7
53798,邢台,2016-02-01,-1.8,6.2,-6.6,0.0,1013.2,38,16,2.9,5.1,8.2
53698,石家庄,2016-02-02,1.2,8.0,-4.7,0.0,1018.2,26,12,2.6,3.8,8.6
53798,邢台,2016-02-02,-0.8,6.7,-5.6,0.0,1008.1,30,14,3.4,6.6,8.2
53698,石家庄,2016-02-03,1.5,9.5,-5.7,0.0,1014.9,30,11,2.3,4.7,8.8
53798,邢台,2016-02-03,1.2,8.3,-4.5,0.0,1004.9,31,18,3.0,5.8,6.9
53698,石家庄,2016-02-04,1.3,5.7,-1.7,0.0,1017.2,36,18,1.2,3.4,0.0
53798,邢台,2016-02-04,1.6,5.0,-0.2,0.0,1006.7,31,20,3.2,7.5,0.0
53698,石家庄,2016-02-05,0.6,6.0,-5.4,0.0,1018.4,34,13,2.1,5.1,8.9
53798,邢台,2016-02-05,1.5,6.6,-2.9,0.0,1007.9,25,9,3.7,10.2,8.5
53698,石家庄,2016-02-06,2.5,8.6,-0.4,0.0,1017.4,23,13,2.1,4.7,9.0
53798,邢台,2016-02-06,2.5,8.2,-3.1,0.0,1007.3,19,12,2.1,4.4,8.8
53698,石家庄,2016-02-07,5.2,11.8,-1.1,0.0,1008.9,17,9,3.2,5.4,9.1
53798,邢台,2016-02-07,4.7,11.0,-2.1,0.0,999.3,17,10,2.7,6.1,8.5
53698,石家庄,2016-02-08,10.1,16.6,2.4,0.0,1002.3,22,13,2.7,5.3,8.6
53798,邢台,2016-02-08,8.8,17.7,2.2,0.0,993.1,20,12,3.3,6.7,8.9
53698,石家庄,2016-02-09,4.6,12.3,-0.3,0.0,1008.4,36,15,1.2,3.1,8.4
53798,邢台,2016-02-09,6.1,12.3,2.0,0.0,997.9,27,16,3.1,8.4,7.5
53698,石家庄,2016-02-10,4.1,9.5,-1.7,0.0,1004.6,37,22,1.6,2.8,5.4
53798,邢台,2016-02-10,5.1,9.9,0.3,0.0,994.4,32,22,3.3,5.0,0.0
53698,石家庄,2016-02-11,5.8,9.0,4.1,0.0,1003.5,52,31,0.9,2.7,0.0
53798,邢台,2016-02-11,5.7,8.8,4.3,0.0,993.6,45,28,2.4,5.6,0.0
53698,石家庄,2016-02-12,2.1,4.7,0.1,0.9,1003.5,90,59,0.7,2.0,0.0
53798,邢台,2016-02-12,2.0,5.5,1.2,1.9,993.3,92,61,2.4,3.8,0.0
53698,石家庄,2016-02-13,3.3,4.7,0.8,12.2,1011.3,63,26,3.3,6.1,0.0
53798,邢台,2016-02-13,2.4,4.5,0.8,11.3,1000.2,78,41,6.4,14.0,0.0
53698,石家庄,2016-02-14,-1.0,3.2,-4.8,0.0,1020.1,25,16,3.2,6.2,9.5
53798,邢台,2016-02-14,-1.4,4.1,-4.9,0.0,1009.4,32,14,3.7,8.8,7.4
53698,石家庄,2016-02-15,2.1,8.8,-2.8,0.0,1015.6,21,12,4.7,6.9,9.7
53798,邢台,2016-02-15,1.8,8.0,-3.8,0.0,1005.9,22,13,3.4,8.6,9.6
53698,石家庄,2016-02-16,5.9,12.7,1.8,0.0,1011.5,21,12,4.2,6.2,9.6
53798,邢台,2016-02-16,5.2,10.8,0.9,0.0,1001.7,23,12,4.2,8.1,9.5
53698,石家庄,2016-02-17,6.7,12.7,1.5,0.0,1010.4,29,15,2.6,4.5,9.0
53798,邢台,2016-02-17,5.6,12.6,0.4,0.0,1000.7,33,16,3.6,8.7,9.2
53698,石家庄,2016-02-18,8.9,14.7,2.5,0.0,1007.8,20,9,2.7,6.1,8.3
53798,邢台,2016-02-18,8.9,13.7,3.3,0.0,998.5,18,9,4.1,9.3,6.1
53698,石家庄,2016-02-19,7.6,10.8,4.3,0.0,1014.7,23,15,3.9,5.9,8.1
53798,邢台,2016-02-19,7.7,10.4,5.3,0.0,1004.7,23,14,5.8,11.4,7.2
53698,石家庄,2016-02-20,2.3,6.2,-1.5,0.0,1018.1,44,17,2.1,5.2,8.4
53798,邢台,2016-02-20,1.2,5.5,-2.3,0.0,1008.4,35,25,2.8,6.3,9.1
53698,石家庄,2016-02-21,0.1,3.5,-3.3,0.0,1013.4,49,31,0.9,3.4,3.9
53798,邢台,2016-02-21,1.0,5.3,-4.7,0.0,1003.0,48,34,2.6,5.9,0.0
53698,石家庄,2016-02-22,1.5,8.1,-3.3,0.0,1013.9,58,32,1.1,3.0,3.3
53798,邢台,2016-02-22,3.1,8.8,-1.2,0.0,1003.7,53,35,2.3,4.7,2.4
53698,石家庄,2016-02-23,2.2,6.5,-3.9,0.0,1024.9,30,17,1.7,3.9,9.3
53798,邢台,2016-02-23,1.6,4.5,-2.8,0.0,1014.7,36,25,3.3,8.3,6.6
53698,石家庄,2016-02-24,1.9,10.0,-4.8,0.0,1022.8,34,11,1.6,5.7,9.2
53798,邢台,2016-02-24,1.8,8.0,-3.6,0.0,1012.8,38,16,4.2,7.0,7.9
53698,石家庄,2016-02-25,2.9,9.6,-2.3,0.0,1019.1,38,19,1.2,3.4,9.0
53798,邢台,2016-02-25,3.4,8.9,-1.1,0.0,1008.8,37,18,3.0,5.8,7.2
53698,石家庄,2016-02-26,4.9,11.0,-0.8,0.0,1013.2,34,18,2.1,5.9,9.4
53798,邢台,2016-02-26,5.7,11.5,-0.9,0.0,1003.5,31,19,4.3,7.9,8.6
53698,石家庄,2016-02-27,3.7,7.9,-0.5,0.0,1011.2,44,27,1.3,3.7,1.3
53798,邢台,2016-02-27,6.0,9.6,2.4,0.0,1000.5,35,26,3.3,9.3,7.4
53698,石家庄,2016-02-28,4.3,10.2,1.1,0.0,1016.9,48,17,2.5,6.3,9.1
53798,邢台,2016-02-28,3.7,10.9,-1.0,0.0,1006.5,45,16,4.8,8.9,9.2
53698,石家庄,2016-02-29,3.0,8.7,-2.3,0.0,1020.0,29,19,2.4,5.2,9.9
53798,邢台,2016-02-29,2.8,8.1,-3.5,0.0,1010.5,25,16,2.9,6.6,9.5
53698,石家庄,2016-03-01,6.5,14.5,-1.5,0.0,1011.2,32,19,2.2,4.6,9.1
53798,邢台,2016-03-01,6.8,15.3,-1.4,0.0,1001.6,34,18,4.2,7.4,8.7
53698,石家庄,2016-03-02,14.6,23.1,4.0,0.0,1004.6,24,14,2.7,5.9,9.7
53798,邢台,2016-03-02,14.7,22.3,5.8,0.0,995.6,25,12,4.2,7.8,9.9
53698,石家庄,2016-03-03,16.8,24.3,9.3,0.0,998.8,25,14,2.2,7.4,6.1
53798,邢台,2016-03-03,16.7,26.5,9.0,0.0,989.4,24,9,5.3,8.4,7.9
53698,石家庄,2016-03-04,9.5,14.8,6.6,0.0,1004.1,61,37,1.2,3.9,0.0
53798,邢台,2016-03-04,10.5,19.5,8.1,0.0,993.5,57,23,4.5,9.5,0.0
53698,石家庄,2016-03-05,10.7,15.3,5.1,0.0,1007.9,12,6,3.3,5.9,8.6
53798,邢台,2016-03-05,9.9,14.7,5.7,0.0,998.0,27,6,3.3,7.0,7.6
53698,石家庄,2016-03-06,7.8,13.7,1.9,0.0,1003.6,30,15,1.4,4.7,7.3
53798,邢台,2016-03-06,9.8,16.3,4.6,0.0,993.6,29,12,3.4,5.3,6.1
53698,石家庄,2016-03-07,9.0,14.8,5.0,0.0,1007.2,32,21,2.1,4.3,7.7
53798,邢台,2016-03-07,9.2,14.1,5.3,0.0,997.3,31,22,3.5,8.0,7.3
53698,石家庄,2016-03-08,3.4,10.6,0.8,0.0,1017.3,20,15,2.5,6.5,7.7
53798,邢台,2016-03-08,3.2,9.6,0.9,0.0,1006.4,25,14,4.8,8.6,6.4
53698,石家庄,2016-03-09,2.8,5.6,0.8,0.0,1020.4,27,21,1.9,3.8,4.3
53798,邢台,2016-03-09,1.5,5.6,-0.5,0.0,1010.1,34,21,1.6,5.6,2.0
53698,石家庄,2016-03-10,3.3,8.4,-2.8,0.0,1019.0,20,11,2.1,3.8,10.5
53798,邢台,2016-03-10,3.2,8.2,-1.7,0.0,1009.0,20,10,4.2,5.9,10.2
53698,石家庄,2016-03-11,4.7,10.5,-1.6,0.0,1011.4,24,12,1.9,4.2,10.1
53798,邢台,2016-03-11,4.4,10.7,-0.9,0.0,1001.6,20,9,3.9,6.6,10.0
53698,石家庄,2016-03-12,3.9,9.3,-0.9,0.0,1004.8,31,19,1.3,3.4,0.0
53798,邢台,2016-03-12,4.6,8.6,0.7,0.0,994.6,32,19,1.9,4.0,0.0
53698,石家庄,2016-03-13,7.2,13.5,0.5,0.0,1012.1,23,8,2.5,5.8,10.3
53798,邢台,2016-03-13,7.0,12.1,2.0,0.0,1002.2,22,7,3.6,7.7,10.6
53698,石家庄,2016-03-14,10.4,17.2,4.0,0.0,1010.5,18,9,2.7,5.3,9.8
53798,邢台,2016-03-14,8.8,15.9,2.0,0.0,1001.1,21,9,5.6,8.9,8.9
53698,石家庄,2016-03-15,10.0,14.4,6.0,0.0,1004.4,40,23,1.6,4.2,3.4
53798,邢台,2016-03-15,10.0,14.6,5.0,0.0,994.7,44,26,4.2,8.3,2.5
